,Date,Project,Method,OD260/280,OD260/230,Concentration,Yield(ug)
1536,2022-02-28,RTB-GEN,Chemagen,1.92,1.95,102.0,15.3
1537,2022-03-22,RTB-GEN,Chemagen,1.95,2.42,108.56,16.284
1538,2022-03-14,RTB-GEN,Chemagen,2.0,2.32,115.83,17.3745
1539,2022-03-14,RTB-GEN,Chemagen,1.97,2.22,81.55,12.2325
1540,2022-03-30,RTB-GEN,Chemagen,2.0,2.3,74.17,11.1255
1541,2022-03-07,RTB-GEN,Chemagen,2.01,2.37,93.03,13.9545
1542,2022-03-03,RTB-GEN,Chemagen,2.0,2.31,90.72,13.608
1543,2022-03-10,RTB-GEN,Chemagen,1.95,2.0,68.81,10.3215
1544,2022-01-14,RTB-GEN,Chemagen,1.97,2.08,60.57,9.0855
1545,2022-02-25,RTB-GEN,Chemagen,1.92,2.21,50.3,7.545
1546,2022-01-12,RTB-GEN,Chemagen,1.98,2.0,95.3,14.295
1547,2022-03-03,RTB-GEN,Chemagen,1.98,2.11,55.15,8.2725
1548,2022-02-04,RTB-GEN,Chemagen,1.99,-5.29,66.02,9.903
1549,2022-02-18,RTB-GEN,Chemagen,2.05,2.3,50.82,7.623
1550,2022-01-24,RTB-GEN,Chemagen,1.85,2.27,46.44,6.966
1551,2022-03-07,RTB-GEN,Chemagen,1.98,2.41,107.77,16.1655
1552,2022-03-21,RTB-GEN,Chemagen,1.91,2.23,77.52,11.628
1553,2022-03-10,RTB-GEN,Chemagen,2.12,2.38,74.95,11.2425
1554,2022-03-21,RTB-GEN,Chemagen,1.9,2.15,57.7,8.655
1555,2022-03-17,RTB-GEN,Chemagen,2.01,2.44,61.4,9.21
1556,2022-02-25,RTB-GEN,Chemagen,2.02,2.34,93.66,14.049
1557,2022-03-11,RTB-GEN,Chemagen,1.99,2.13,111.68,16.752
1558,2022-03-24,RTB-GEN,Chemagen,1.91,2.27,83.07,12.460499999999998
1559,2022-03-22,RTB-GEN,Chemagen,1.91,2.09,74.07,11.110499999999998
1560,2022-03-03,RTB-GEN,Chemagen,2.06,2.32,94.6,14.19
1561,2022-03-25,RTB-GEN,Chemagen,1.96,2.48,112.88,16.932
1562,2022-03-28,RTB-GEN,Chemagen,1.96,2.31,60.07,9.0105
1563,2022-01-12,RTB-GEN,Chemagen,1.96,1.78,50.71,7.6065
1564,2022-03-25,RTB-GEN,Chemagen,2.12,2.69,71.69,10.7535
1565,2022-02-08,RTB-GEN,Chemagen,1.88,2.27,75.52,11.328
1566,2022-03-25,RTB-GEN,Chemagen,1.99,2.44,128.39,19.258499999999998
1567,2022-03-21,RTB-GEN,Chemagen,2.01,2.29,82.22,12.333
1568,2022-02-14,RTB-GEN,Chemagen,1.98,2.21,108.46,16.269
1569,2022-03-28,RTB-GEN,Chemagen,1.94,2.23,114.33,17.1495
1570,2022-01-25,RTB-GEN,Chemagen,1.98,2.12,66.97,10.0455
1571,2022-02-24,RTB-GEN,Chemagen,1.96,2.13,88.75,13.3125
1572,2022-02-25,RTB-GEN,Chemagen,1.95,2.18,137.77,20.6655
1573,2022-03-21,RTB-GEN,Chemagen,1.94,2.27,87.93,13.189500000000002
1574,2022-03-09,RTB-GEN,Chemagen,1.98,2.35,68.86,10.329
1575,2022-03-24,RTB-GEN,Chemagen,2.17,2.96,33.74,5.061
1576,2022-03-14,RTB-GEN,Chemagen,1.94,2.18,75.58,11.337
1577,2022-03-09,RTB-GEN,Chemagen,2.05,2.2,52.75,7.9125
1578,2022-03-11,RTB-GEN,Chemagen,2.06,2.26,67.78,10.167
1579,2022-03-22,RTB-GEN,Chemagen,2.01,2.56,41.01,6.1515
1580,2022-01-14,RTB-GEN,Chemagen,1.38,0.96,226.55,33.9825
1581,2022-02-08,RTB-GEN,Chemagen,1.8,1.24,55.6,8.34
1582,2022-01-20,RTB-GEN,Chemagen,2.06,2.0,70.8,10.62
1583,2022-01-07,RTB-GEN,Chemagen,2.02,2.41,85.84,12.876
1584,2022-03-11,RTB-GEN,Chemagen,1.98,2.35,92.1,13.815
1585,2022-02-21,RTB-GEN,Chemagen,1.96,2.27,103.17,15.4755
1586,2022-02-01,RTB-GEN,Chemagen,1.98,2.22,84.34,12.651
1587,2022-02-18,RTB-GEN,Chemagen,1.93,2.08,66.8,10.02
1588,2022-03-07,RTB-GEN,Chemagen,1.94,2.07,86.66,12.999
1589,2022-01-12,RTB-GEN,Chemagen,1.89,2.04,82.95,12.4425
1590,2022-03-24,RTB-GEN,Chemagen,2.09,2.64,58.29,8.7435
1591,2022-03-24,RTB-GEN,Chemagen,2.07,2.74,73.03,10.9545
1592,2022-03-11,RTB-GEN,Chemagen,1.99,2.22,133.59,20.0385
1593,2022-03-09,RTB-GEN,Chemagen,1.9,1.91,92.48,13.872
1594,2022-02-24,RTB-GEN,Chemagen,1.93,2.25,103.9,15.585
1595,2022-02-21,RTB-GEN,Chemagen,1.97,1.67,101.47,15.2205
1596,2022-02-08,RTB-GEN,Chemagen,1.97,2.37,74.62,11.193
1597,2022-02-28,RTB-GEN,Chemagen,1.94,2.23,94.44,14.166
1598,2022-01-17,RTB-GEN,Chemagen,1.92,2.21,57.3,8.595
1599,2022-03-21,RTB-GEN,Chemagen,1.92,2.27,93.81,14.0715
1600,2022-01-27,RTB-GEN,Chemagen,2.05,2.16,56.68,8.502
1601,2022-02-10,RTB-GEN,Chemagen,1.94,2.28,59.84,8.976
1602,2022-03-25,RTB-GEN,Chemagen,1.99,2.54,124.43,18.6645
1603,2022-03-09,RTB-GEN,Chemagen,1.97,2.34,94.93,14.239500000000001
1604,2022-03-07,RTB-GEN,Chemagen,2.16,2.35,56.9,8.535
1605,2022-03-28,RTB-GEN,Chemagen,1.89,2.29,100.07,15.010499999999999
1606,2022-02-28,RTB-GEN,Chemagen,1.98,1.96,88.44,13.266
1607,2022-03-11,RTB-GEN,Chemagen,2.02,2.2,63.56,9.534
1608,2022-02-21,RTB-GEN,Chemagen,2.01,2.2,114.63,17.1945
1609,2022-03-07,RTB-GEN,Chemagen,2.0,2.32,51.89,7.7835
1610,2022-02-08,RTB-GEN,Chemagen,2.01,1.91,53.6,8.04
1611,2022-03-21,RTB-GEN,Chemagen,1.88,2.18,83.97,12.5955
1612,2022-02-18,RTB-GEN,Chemagen,2.04,2.24,47.66,7.148999999999999
1613,2022-03-22,RTB-GEN,Chemagen,1.95,2.05,81.89,12.2835
1614,2022-01-07,RTB-GEN,Chemagen,1.89,2.19,43.69,6.5535
1615,2022-02-14,RTB-GEN,Chemagen,1.98,1.81,41.72,6.258
1616,2022-02-18,RTB-GEN,Chemagen,1.95,2.13,109.99,16.4985
1617,2022-03-07,RTB-GEN,Chemagen,1.98,2.24,68.76,10.314
1618,2022-03-24,RTB-GEN,Chemagen,1.85,2.23,72.91,10.9365
1619,2022-01-20,RTB-GEN,Chemagen,1.94,1.5,88.94,13.341
1620,2022-02-21,RTB-GEN,Chemagen,1.92,1.63,81.31,12.1965
1621,2022-01-20,RTB-GEN,Chemagen,1.97,2.51,90.13,13.5195
1622,2022-01-27,RTB-GEN,Chemagen,1.96,2.07,51.27,7.690500000000001
1623,2022-03-28,RTB-GEN,Chemagen,1.96,2.04,127.45,19.1175
1624,2022-03-14,RTB-GEN,Chemagen,1.99,2.11,82.2,12.33
1625,2022-01-20,RTB-GEN,Chemagen,2.0,2.37,74.48,11.172
1626,2022-02-01,RTB-GEN,Chemagen,1.91,2.26,210.68,31.602
1627,2022-03-17,RTB-GEN,Chemagen,2.0,2.54,91.33,13.6995
1628,2022-03-24,RTB-GEN,Chemagen,2.1,2.88,55.44,8.316
1629,2022-01-12,RTB-GEN,Chemagen,1.96,1.88,74.99,11.2485
1630,2022-01-31,RTB-GEN,Chemagen,1.93,2.3,71.13,10.6695
1631,2022-03-03,RTB-GEN,Chemagen,1.92,1.92,79.96,11.993999999999998
1632,2022-02-24,RTB-GEN,Chemagen,1.96,2.27,86.57,12.985499999999998
1633,2022-01-20,RTB-GEN,Chemagen,2.03,2.6,90.77,13.6155
1634,2022-03-11,RTB-GEN,Chemagen,1.97,2.06,90.07,13.510499999999999
1635,2022-02-04,RTB-GEN,Chemagen,1.9,-4.68,59.94,8.991
1636,2022-03-09,RTB-GEN,Chemagen,1.87,2.05,83.19,12.4785
1637,2022-03-14,RTB-GEN,Chemagen,1.96,2.2,72.4,10.86
1638,2022-01-31,RTB-GEN,Chemagen,1.93,2.28,63.92,9.588
1639,2022-02-24,RTB-GEN,Chemagen,2.05,2.35,54.16,8.123999999999999
1640,2022-02-16,RTB-GEN,Chemagen,1.95,2.25,50.79,7.6185
1641,2022-03-11,RTB-GEN,Chemagen,1.97,2.24,131.97,19.7955
1642,2022-03-24,RTB-GEN,Chemagen,2.07,2.73,81.02,12.153
1643,2022-03-25,RTB-GEN,Chemagen,1.98,2.28,109.99,16.4985
1644,2022-02-25,RTB-GEN,Chemagen,2.06,2.3,66.12,9.918
1645,2021-10-27,RTB-GEN,Chemagen,1.91,2.1,58.85,8.8275
1646,2021-11-26,RTB-GEN,Chemagen,1.87,2.19,100.33,15.0495
1647,2021-12-15,RTB-GEN,Chemagen,1.92,2.3,89.43,13.414500000000002
1648,2021-11-09,RTB-GEN,Chemagen,1.96,2.23,118.81,17.8215
1649,2021-10-27,RTB-GEN,Chemagen,1.96,2.39,57.71,8.6565
1650,2021-10-01,RTB-GEN,Chemagen,1.73,1.86,86.41,12.9615
1651,2021-11-02,RTB-GEN,Chemagen,,,,
1652,2021-10-20,RTB-GEN,Chemagen,2.03,2.24,76.67,11.5005
1653,2021-11-26,RTB-GEN,Chemagen,1.92,2.21,155.93,23.3895
1654,2021-10-12,RTB-GEN,Chemagen,1.94,2.22,58.31,8.7465
1655,2021-12-07,RTB-GEN,Chemagen,1.89,2.27,133.8,20.07
1656,2021-10-27,RTB-GEN,Chemagen,1.96,2.16,76.33,11.4495
1657,2021-11-15,RTB-GEN,Chemagen,1.97,2.42,101.89,15.2835
1658,2021-12-13,RTB-GEN,Chemagen,1.91,2.22,312.28,46.84199999999999
1659,2021-10-12,RTB-GEN,Chemagen,2.03,2.28,73.64,11.046
1660,2021-12-24,RTB-GEN,Chemagen,2.02,2.44,65.93,9.889500000000002
1661,2021-11-09,RTB-GEN,Chemagen,1.97,2.29,72.16,10.824
1662,2021-12-07,RTB-GEN,Chemagen,1.84,1.81,69.64,10.446
1663,2021-11-05,RTB-GEN,Chemagen,1.84,2.04,88.34,13.251
1664,2021-11-26,RTB-GEN,Chemagen,1.82,1.8,91.46,13.718999999999998
1665,2021-10-20,RTB-GEN,Chemagen,1.89,2.14,86.04,12.906000000000002
1666,2021-12-17,RTB-GEN,Chemagen,1.88,1.73,116.12,17.418
1667,2021-11-23,RTB-GEN,Chemagen,1.89,2.24,72.37,10.8555
1668,2021-11-17,RTB-GEN,Chemagen,1.93,2.17,108.26,16.239
1669,2021-11-15,RTB-GEN,Chemagen,1.92,2.13,66.87,10.0305
1670,2021-11-02,RTB-GEN,Chemagen,,,,
1671,2021-10-20,RTB-GEN,Chemagen,1.88,2.15,95.13,14.2695
1672,2021-11-15,RTB-GEN,Chemagen,1.93,2.3,90.73,13.6095
1673,2021-10-22,RTB-GEN,Chemagen,2.04,2.29,69.64,10.446
1674,2021-11-30,RTB-GEN,Chemagen,1.88,2.18,117.28,17.592
1675,2021-10-12,RTB-GEN,Chemagen,2.01,2.05,74.53,11.1795
1676,2021-11-02,RTB-GEN,Chemagen,,,,
1677,2021-10-27,RTB-GEN,Chemagen,1.92,2.31,63.44,9.516
1678,2021-11-15,RTB-GEN,Chemagen,1.99,2.29,88.04,13.206000000000001
1679,2021-11-19,RTB-GEN,Chemagen,1.87,2.15,80.87,12.1305
1680,2021-11-05,RTB-GEN,Chemagen,1.98,1.97,47.85,7.1775
1681,2021-12-10,RTB-GEN,Chemagen,1.92,2.19,125.23,18.7845
1682,2021-11-23,RTB-GEN,Chemagen,1.9,2.35,353.19,52.9785
1683,2021-12-10,RTB-GEN,Chemagen,1.9,2.22,68.96,10.343999999999998
1684,2021-10-12,RTB-GEN,Chemagen,1.98,2.11,79.29,11.893500000000001
1685,2021-10-29,RTB-GEN,Chemagen,1.92,1.79,49.05,7.3575
1686,2021-10-29,RTB-GEN,Chemagen,1.92,2.15,74.14,11.121
1687,2021-11-02,RTB-GEN,Chemagen,,,,
1688,2021-12-03,RTB-GEN,Chemagen,2.0,1.49,77.69,11.6535
1689,2021-12-24,RTB-GEN,Chemagen,2.0,2.43,82.81,12.4215
1690,2021-12-15,RTB-GEN,Chemagen,1.99,2.14,84.47,12.6705
1691,2021-12-17,RTB-GEN,Chemagen,1.9,2.01,81.66,12.249
1692,2021-10-12,RTB-GEN,Chemagen,1.94,2.19,106.76,16.014
1693,2021-12-15,RTB-GEN,Chemagen,1.91,2.37,229.61,34.4415
1694,2021-12-03,RTB-GEN,Chemagen,1.8,1.78,165.24,24.786
1695,2021-11-26,RTB-GEN,Chemagen,2.25,1.28,52.84,7.926000000000001
1696,2021-11-02,RTB-GEN,Chemagen,,,,
1697,2021-12-17,RTB-GEN,Chemagen,1.95,2.16,131.19,19.6785
1698,2021-12-20,RTB-GEN,Chemagen,1.9,1.02,72.07,10.810499999999998
1699,2021-11-26,RTB-GEN,Chemagen,1.94,2.12,88.85,13.3275
1700,2021-11-05,RTB-GEN,Chemagen,1.89,2.12,107.09,16.0635
1701,2021-10-27,RTB-GEN,Chemagen,2.03,2.37,75.88,11.382
1702,2021-12-03,RTB-GEN,Chemagen,1.87,2.28,191.78,28.767
1703,2021-11-02,RTB-GEN,Chemagen,,,,
1704,2021-11-26,RTB-GEN,Chemagen,2.04,2.36,62.97,9.4455
1705,2021-10-20,RTB-GEN,Chemagen,1.93,2.34,146.31,21.9465
1706,2021-10-20,RTB-GEN,Chemagen,1.98,2.02,73.36,11.004
1707,2021-10-27,RTB-GEN,Chemagen,1.91,2.25,53.68,8.052
1708,2021-10-22,RTB-GEN,Chemagen,1.94,1.73,97.6,14.64
1709,2021-12-03,RTB-GEN,Chemagen,1.9,2.06,64.18,9.627000000000002
1710,2021-12-03,RTB-GEN,Chemagen,1.86,2.06,50.28,7.542
1711,2021-12-15,RTB-GEN,Chemagen,1.96,2.27,128.21,19.2315
1712,2021-11-17,RTB-GEN,Chemagen,1.99,2.01,74.9,11.235
1713,2021-10-15,RTB-GEN,Chemagen,1.98,2.42,67.87,10.1805
1714,2021-10-20,RTB-GEN,Chemagen,1.92,2.16,88.82,13.322999999999999
1715,2021-12-17,RTB-GEN,Chemagen,1.87,2.21,89.81,13.4715
1716,2021-10-08,RTB-GEN,Chemagen,2.03,0.56,71.14,10.671
1717,2021-10-20,RTB-GEN,Chemagen,2.0,2.21,101.25,15.1875
1718,2021-10-12,RTB-GEN,Chemagen,2.0,2.08,89.35,13.4025
1719,2021-11-19,RTB-GEN,Chemagen,1.91,2.09,55.4,8.31
1720,2021-11-05,RTB-GEN,Chemagen,1.91,2.34,142.16,21.324
1721,2021-10-20,RTB-GEN,Chemagen,1.96,1.75,80.31,12.0465
1722,2021-12-15,RTB-GEN,Chemagen,1.96,2.46,65.15,9.7725
1723,2021-11-02,RTB-GEN,Chemagen,,,,
1724,2021-10-12,RTB-GEN,Chemagen,1.93,2.37,98.18,14.727000000000002
1725,2021-12-15,RTB-GEN,Chemagen,1.84,1.87,54.6,8.19
1726,2021-11-09,RTB-GEN,Chemagen,1.83,2.02,49.17,7.3755
1727,2021-11-05,RTB-GEN,Chemagen,1.73,2.15,43.64,6.546
1728,2021-12-07,RTB-GEN,Chemagen,1.91,1.9,86.51,12.9765
1729,2021-10-08,RTB-GEN,Chemagen,1.89,2.26,180.97,27.1455
1730,2021-11-17,RTB-GEN,Chemagen,1.86,2.03,73.13,10.9695
1731,2021-11-09,RTB-GEN,Chemagen,1.91,2.19,138.44,20.766
1732,2021-11-15,RTB-GEN,Chemagen,1.95,2.24,89.49,13.4235
1733,2021-11-30,RTB-GEN,Chemagen,1.83,2.1,59.12,8.868
1734,2021-12-20,RTB-GEN,Chemagen,1.97,2.46,60.67,9.1005
1735,2021-10-15,RTB-GEN,Chemagen,1.99,2.21,68.95,10.3425
1736,2021-12-10,RTB-GEN,Chemagen,1.92,2.24,99.62,14.943
1737,2021-11-26,RTB-GEN,Chemagen,1.88,2.52,70.34,10.551
1738,2021-10-12,RTB-GEN,Chemagen,1.91,2.11,55.4,8.31
1739,2021-11-23,RTB-GEN,Chemagen,1.98,1.3,103.28,15.492
1740,2021-12-15,RTB-GEN,Chemagen,1.91,2.25,230.44,34.566
1741,2021-10-15,RTB-GEN,Chemagen,1.92,2.2,117.57,17.6355
1742,2021-11-19,RTB-GEN,Chemagen,1.88,2.12,64.85,9.7275
1743,2021-11-02,RTB-GEN,Chemagen,,,,
1744,2021-12-20,RTB-GEN,Chemagen,1.9,2.02,79.17,11.8755
1745,2021-10-27,RTB-GEN,Chemagen,1.96,2.5,88.42,13.263
1746,2021-11-26,RTB-GEN,Chemagen,1.92,2.12,59.28,8.892
1747,2021-10-15,RTB-GEN,Chemagen,1.88,2.33,84.26,12.639
1748,2021-11-02,RTB-GEN,Chemagen,,,,
1749,2021-12-03,RTB-GEN,Chemagen,1.88,1.97,77.71,11.656499999999998
1750,2021-10-29,RTB-GEN,Chemagen,1.91,2.31,63.29,9.4935
1751,2021-12-03,RTB-GEN,Chemagen,1.93,2.21,54.71,8.2065
1752,2021-10-27,RTB-GEN,Chemagen,1.92,2.22,59.79,8.9685
1753,2021-11-23,RTB-GEN,Chemagen,1.92,2.02,54.79,8.2185
1754,2021-12-13,RTB-GEN,Chemagen,1.87,2.26,85.45,12.8175
1755,2021-11-19,RTB-GEN,Chemagen,1.99,2.44,75.58,11.337
1756,2021-10-22,RTB-GEN,Chemagen,2.05,2.36,94.58,14.187
1757,2021-11-15,RTB-GEN,Chemagen,2.0,2.29,68.26,10.239
1758,2021-11-30,RTB-GEN,Chemagen,1.92,2.44,166.25,24.9375
1759,2021-10-27,RTB-GEN,Chemagen,1.99,2.46,49.38,7.407
1760,2021-11-19,RTB-GEN,Chemagen,1.86,2.08,71.74,10.761
1761,2021-12-15,RTB-GEN,Chemagen,1.89,2.12,85.56,12.834
1762,2021-11-11,RTB-GEN,Chemagen,1.97,2.13,101.85,15.2775
1763,2021-10-29,RTB-GEN,Chemagen,1.89,2.33,86.63,12.9945
1764,2021-11-17,RTB-GEN,Chemagen,1.98,2.06,142.96,21.444
1765,2021-12-03,RTB-GEN,Chemagen,1.88,2.07,86.99,13.0485
1766,2021-11-26,RTB-GEN,Chemagen,1.61,1.05,97.1,14.565
1767,2021-10-01,RTB-GEN,Chemagen,1.85,2.19,81.44,12.216
1768,2021-11-11,RTB-GEN,Chemagen,2.09,2.56,93.48,14.022
1769,2021-11-11,RTB-GEN,Chemagen,1.93,2.15,103.78,15.567
1770,2021-10-20,RTB-GEN,Chemagen,1.92,1.88,81.86,12.279
1771,2021-10-15,RTB-GEN,Chemagen,1.82,1.67,70.3,10.545
1772,2021-11-26,RTB-GEN,Chemagen,1.86,1.86,283.07,42.4605
1773,2021-11-30,RTB-GEN,Chemagen,1.95,2.16,81.51,12.2265
1774,2021-11-09,RTB-GEN,Chemagen,1.86,1.79,82.47,12.3705
1775,2021-11-09,RTB-GEN,Chemagen,1.89,1.95,135.77,20.3655
1776,2021-12-17,RTB-GEN,Chemagen,1.96,2.44,160.89,24.133499999999998
1777,2021-12-15,RTB-GEN,Chemagen,1.93,2.33,74.74,11.211
1778,2021-10-27,RTB-GEN,Chemagen,2.02,2.14,76.79,11.518500000000001
1779,2021-12-07,RTB-GEN,Chemagen,1.85,2.14,80.47,12.0705
1780,2021-12-07,RTB-GEN,Chemagen,1.94,2.16,86.7,13.005
1781,2021-10-22,RTB-GEN,Chemagen,2.08,2.33,57.32,8.598
1782,2021-11-23,RTB-GEN,Chemagen,1.89,2.08,69.2,10.38
1783,2021-11-02,RTB-GEN,Chemagen,,,,
1784,2021-11-09,RTB-GEN,Chemagen,1.97,2.25,69.42,10.413
1785,2021-10-05,RTB-GEN,Chemagen,1.8,1.89,66.69,10.0035
1786,2021-12-03,RTB-GEN,Chemagen,1.83,1.64,92.62,13.893
1787,2021-11-15,RTB-GEN,Chemagen,1.88,2.16,69.06,10.359
1788,2021-12-07,RTB-GEN,Chemagen,1.89,2.09,79.05,11.8575
1789,2021-12-20,RTB-GEN,Chemagen,1.94,2.41,53.82,8.073
1790,2021-10-12,RTB-GEN,Chemagen,1.93,2.22,85.54,12.831000000000001
1791,2021-11-26,RTB-GEN,Chemagen,1.94,2.29,70.05,10.5075
1792,2021-12-07,RTB-GEN,Chemagen,1.88,2.09,61.77,9.2655
1793,2021-11-09,RTB-GEN,Chemagen,1.92,2.25,98.2,14.73
1794,2021-10-20,RTB-GEN,Chemagen,1.91,2.08,66.39,9.9585
1795,2021-10-15,RTB-GEN,Chemagen,1.91,2.04,61.85,9.2775
1796,2021-11-23,RTB-GEN,Chemagen,2.03,2.13,62.88,9.432
1797,2021-10-29,RTB-GEN,Chemagen,2.0,2.11,71.29,10.693500000000002
1798,2021-11-19,RTB-GEN,Chemagen,2.1,1.91,48.63,7.2945
1799,2021-11-09,RTB-GEN,Chemagen,1.97,2.25,85.68,12.852000000000002
1800,2021-11-17,RTB-GEN,Chemagen,1.95,2.09,78.96,11.843999999999998
1801,2021-11-30,RTB-GEN,Chemagen,2.07,2.0,75.66,11.349
1802,2021-11-26,RTB-GEN,Chemagen,1.91,2.38,110.45,16.5675
1803,2021-11-19,RTB-GEN,Chemagen,1.89,2.04,148.69,22.3035
1804,2021-11-09,RTB-GEN,Chemagen,1.91,2.28,67.4,10.11
1805,2021-10-29,RTB-GEN,Chemagen,1.95,2.23,79.31,11.8965
1806,2021-11-26,RTB-GEN,Chemagen,1.91,2.07,46.46,6.969
1807,2021-10-20,RTB-GEN,Chemagen,2.0,2.16,62.52,9.378
1808,2021-11-23,RTB-GEN,Chemagen,1.89,2.0,94.89,14.2335
1809,2021-11-30,RTB-GEN,Chemagen,1.97,2.3,88.5,13.275
1810,2021-11-17,RTB-GEN,Chemagen,1.9,2.13,88.17,13.2255
1811,2021-10-20,RTB-GEN,Chemagen,1.87,1.93,61.95,9.2925
1812,2021-12-07,RTB-GEN,Chemagen,1.93,2.21,73.82,11.072999999999999
1813,2021-11-09,RTB-GEN,Chemagen,1.97,2.21,65.36,9.804
1814,2021-12-03,RTB-GEN,Chemagen,1.9,2.02,60.41,9.0615
1815,2021-11-15,RTB-GEN,Chemagen,1.94,2.39,120.01,18.0015
1816,2021-11-09,RTB-GEN,Chemagen,1.93,2.14,111.72,16.758
1817,2021-12-10,RTB-GEN,Chemagen,1.81,1.94,119.77,17.9655
1818,2021-11-23,RTB-GEN,Chemagen,1.97,2.47,78.04,11.706000000000001
1819,2021-11-15,RTB-GEN,Chemagen,1.92,2.06,97.92,14.688
1820,2021-11-17,RTB-GEN,Chemagen,1.95,2.12,78.95,11.8425
1821,2021-10-27,RTB-GEN,Chemagen,1.94,2.39,82.55,12.3825
1822,2021-12-03,RTB-GEN,Chemagen,1.9,2.17,93.2,13.98
1823,2021-10-08,RTB-GEN,Chemagen,2.04,2.02,91.07,13.660499999999999
1824,2021-11-05,RTB-GEN,Chemagen,1.92,2.41,96.78,14.517
1825,2021-11-23,RTB-GEN,Chemagen,1.94,1.99,307.54,46.131
1826,2021-12-20,RTB-GEN,Chemagen,1.98,2.43,75.59,11.3385
1827,2021-12-15,RTB-GEN,Chemagen,1.87,2.32,183.59,27.5385
1828,2021-11-05,RTB-GEN,Chemagen,1.91,2.29,128.36,19.254000000000005
1829,2021-11-09,RTB-GEN,Chemagen,1.98,2.12,64.75,9.7125
1830,2021-11-19,RTB-GEN,Chemagen,2.07,2.06,69.17,10.3755
1831,2021-11-26,RTB-GEN,Chemagen,1.95,2.14,239.41,35.9115
1832,2021-11-26,RTB-GEN,Chemagen,1.96,2.18,99.7,14.955
1833,2021-10-08,RTB-GEN,Chemagen,2.0,1.75,75.63,11.3445
1834,2021-12-03,RTB-GEN,Chemagen,1.91,1.69,94.39,14.1585
1835,2021-11-17,RTB-GEN,Chemagen,1.92,2.21,81.59,12.2385
1836,2021-11-26,RTB-GEN,Chemagen,1.96,2.21,70.88,10.632
1837,2021-11-17,RTB-GEN,Chemagen,1.98,2.16,60.19,9.0285
1838,2021-10-20,RTB-GEN,Chemagen,2.08,2.3,87.68,13.152000000000001
1839,2021-10-08,RTB-GEN,Chemagen,1.85,1.83,145.99,21.8985
1840,2021-11-26,RTB-GEN,Chemagen,1.94,2.16,133.7,20.055
1841,2021-12-15,RTB-GEN,Chemagen,1.98,2.28,191.79,28.7685
1842,2021-11-02,RTB-GEN,Chemagen,,,,
1843,2021-11-09,RTB-GEN,Chemagen,1.87,2.08,82.03,12.3045
1844,2021-11-17,RTB-GEN,Chemagen,1.93,2.31,117.78,17.667
1845,2021-10-29,RTB-GEN,Chemagen,1.94,1.83,79.04,11.856000000000002
1846,2021-11-09,RTB-GEN,Chemagen,1.94,1.82,94.0,14.1
1847,2021-11-26,RTB-GEN,Chemagen,2.12,3.22,57.1,8.565
1848,2021-12-13,RTB-GEN,Chemagen,1.91,2.01,191.09,28.6635
1849,2021-11-17,RTB-GEN,Chemagen,1.9,1.6,62.68,9.402
1850,2021-10-12,RTB-GEN,Chemagen,1.94,2.37,83.93,12.589500000000001
1851,2021-10-15,RTB-GEN,Chemagen,1.91,2.3,94.76,14.214
1852,2021-11-11,RTB-GEN,Chemagen,1.87,2.03,80.25,12.0375
1853,2021-11-11,RTB-GEN,Chemagen,2.02,2.45,103.88,15.582
1854,2021-11-11,RTB-GEN,Chemagen,2.11,2.57,81.78,12.267
1855,2021-11-23,RTB-GEN,Chemagen,1.9,2.36,391.59,58.738499999999995
1856,2021-10-27,RTB-GEN,Chemagen,1.94,2.33,67.3,10.095
1857,2021-11-05,RTB-GEN,Chemagen,2.02,2.24,102.41,15.3615
1858,2021-11-02,RTB-GEN,Chemagen,,,,
1859,2021-12-03,RTB-GEN,Chemagen,1.93,2.26,104.56,15.684
1860,2021-12-17,RTB-GEN,Chemagen,1.83,2.04,34.38,5.157
1861,2021-10-20,RTB-GEN,Chemagen,1.88,1.84,67.74,10.161
1862,2021-10-01,RTB-GEN,Chemagen,1.91,2.28,85.53,12.8295
1863,2021-11-26,RTB-GEN,Chemagen,1.96,2.35,165.93,24.8895
1864,2021-10-12,RTB-GEN,Chemagen,1.97,2.03,80.83,12.1245
1865,2021-10-15,RTB-GEN,Chemagen,1.89,2.36,97.93,14.689500000000002
1866,2021-10-12,RTB-GEN,Chemagen,1.93,2.23,87.66,13.149
1867,2021-11-02,RTB-GEN,Chemagen,,,,
1868,2021-10-01,RTB-GEN,Chemagen,1.87,2.11,59.6,8.94
1869,2021-10-20,RTB-GEN,Chemagen,1.99,1.92,51.96,7.794
1870,2021-10-20,RTB-GEN,Chemagen,1.89,2.11,68.23,10.2345
1871,2021-10-20,RTB-GEN,Chemagen,1.86,2.45,67.58,10.137
1872,2021-12-17,RTB-GEN,Chemagen,1.93,2.18,106.76,16.014
1873,2021-10-20,RTB-GEN,Chemagen,1.86,2.11,64.02,9.603
1874,2021-10-29,RTB-GEN,Chemagen,1.94,2.23,84.81,12.7215
1875,2021-10-29,RTB-GEN,Chemagen,1.99,2.23,80.73,12.1095
1876,2021-11-09,RTB-GEN,Chemagen,1.91,2.25,91.09,13.6635
1877,2021-11-15,RTB-GEN,Chemagen,2.01,2.43,76.54,11.481000000000002
1878,2021-11-05,RTB-GEN,Chemagen,1.82,1.79,74.34,11.151
1879,2021-10-29,RTB-GEN,Chemagen,1.94,2.27,85.43,12.814500000000002
1880,2021-11-17,RTB-GEN,Chemagen,1.9,2.13,61.31,9.1965
